783623239,785127946
314551843,314970990
201465588,201857299
247022021,247419425
221616429,221879354
247858455,248345922
4275377685,4276500893
131805584,132363040
169844733,170464014
5751194714,5753219381
5700932588,5701657571
5567024422,5568200144
5593468819,5594158914
5508316718,5508971497
5484384966,5485106133
5636078016,5636646141
5678245474,5678889347
141587710,142086288
5876852175,5877455261
114882798,115278746
215996418,216647226
192929714,193298878
181045928,181421904
186018524,186546781
164597378,165262021
173580138,174118114
153078350,154810321
157255781,157776895
103847866,104582805
4419137488,4419901634
5089409689,5090289303
5180411789,5182471461
5140668336,5142684968
5125907752,5126602563
219607480,220066288
137846351,138099773
5061806496,5062491208
5092045469,5092684979
162526210,163018569
157366434,157782180
187696349,188122334
5213955844,5214708932
5221878456,5222375520
111338579,111865541
142840702,143227941
204353902,204873283
144634418,145124668
168953321,169495709
5167742174,5168417209
90661684,91179425
5119898524,5120508479
5145661795,5146431616
5105041945,5105719271
5115827133,5116482600
5078427441,5079115273
151362117,151718343
189017114,189311173
5011771381,5012555104
5110869772,5111564966
222818518,223267795
5042564301,5043267352
5030054136,5030686506
5166499160,5167221483
5094355721,5094946129
201778808,202287435
127324298,127853888
5072583262,5073390660
5096017080,5097052463
194896317,195279988
5132987538,5133527963
5000465305,5000878410
5249641897,5250243922
201618920,202046457
5069391442,5070006553
5107917011,5108658837
151092213,151602391
148886950,149359766
131544512,132039050
5150118663,5150648552
107700261,108241642
172170356,174842255
165104348,165732962
120080651,120605446
5221583129,5223765588
151593589,152055381
152019009,152709502
5112944608,5113810324
185677399,186120786
186415198,186661155
119862696,120396639
5064508348,5065139713
5081616002,5082156360
5094348151,5094728346
5044555112,5045117826
5089190295,5089675915
191514589,191798981
4978498867,4978984808
4561926778,4562573370
4155459997,4156019709
224457638,224906329
253172954,253547580
3885113068,3885707303
3802175392,3802719073
3208241399,3208751210
3222009543,3222453903
195500206,195970853
224151015,224567046
162811838,163269941
3668282874,3668872661
3713845643,3714411889
3724308039,3724970434
3764049183,3764619027
184828956,185251196
152573810,152935100
5259046526,5259698686
5273356229,5273892628
5293229551,5293717345
5297245483,5297582994
5181586738,5182223013
119199397,119567857
147168108,147524413
165191606,165659911
5181713973,5182240063
211957387,212226219
129177708,129588910
124788408,125329792
5159191553,5159734222
5218971099,5219568709
5136676802,5137309177
5160386446,5160898864
192761794,193077193
151917603,152513542
207808695,208231899
5067695626,5068285352
5161238000,5161927681
5083276534,5083771725
184950095,185428773
5105742534,5106067239
5103478265,5103988260
190649498,191083539
160396248,160675089
5099444828,5099995682
5418017862,5418570861
5307282819,5307898369
5211573237,5212112346
5227018685,5227343194
162795307,163242753
5264954898,5265534621
5344490543,5345029476
5257717617,5258222206
5304496630,5304978914
5310501964,5310814446
5254377247,5254875728
166164575,166566708
5010458443,5011281345
199590643,200040338
5142472134,5142991899
5057748557,5058094857
163990427,164320311
131339399,131792166
143174358,144025059
189554704,190038577
181785760,182166781
5093594115,5094308204
200534172,200933337
161657828,162181055
5064654829,5065247040
4988946778,4989426299
5164743761,5165093248
186234875,186629320
193517520,193898139
187235772,187511672
114072461,114604857
203917750,204207666
160316996,160706756
5173705104,5174222075
5175305210,5175867870
5108051915,5108544714
131085953,131504662
200394338,200844280
5196918157,5197413882
5151756571,5152316383
5169712310,5170180730
151981518,152423646
196511353,196958731
5145276696,5145782112
198649328,199074020
5191230577,5191776252
5290170062,5290670959
5314179838,5314662436
5201909774,5202332761
283404375,283769828
5198197603,5198476889
5098325228,5098879472
100570714,101133912
186599002,186964715
225088462,225732717
152067188,152421557
5121753942,5122230021
110006980,110481249
5072459575,5072958299
190545365,190920452
4937402130,4937806948
148752101,150162085
181409347,181765616
5052045823,5052593622
155745984,155945315
199205594,199549998
130156717,130380735
113164672,114313170
4845752542,4846329999
4928708914,4929285744
157343790,159236582
4871903134,4872248451
4804699913,4805307963
126521240,126920536
4902778603,4903273337
284182073,284546779
142058869,142441298
4971613815,4972205637
112981203,113346538
262475246,262937551
5023169609,5023728297
4981859660,4982373909
162251241,162494448
4986569868,4986887827
150726325,151101350
155166951,155377509
4902201113,4902644008
5004055674,5004572325
5046321293,5046721493
5043892270,5044422369
5060832479,5061335368
155468942,155926981
172885396,173433120
4961968735,4962516835
201504861,201972663
5060103011,5060703532
5059998045,5060485612
4908107022,4908575033
5041036438,5041499682
5130419202,5130752294
106673731,107131433
164212931,164510917
113261354,113602662
119658479,119954463
173985728,174385789
224426267,224781023
191605536,192152898
5013324147,5013803462
5091747339,5092190086
5077683365,5078106694
170116571,170340737
159514883,159829637
5039100878,5039470551
183891630,184191389
4974947022,4975430670
