1886054818,1886639408
3377831973,3379306255
2790509818,2790972367
4515874967,4516277541
4889176983,4890163124
58037967726,58038835084
54330529960,54332020864
56709254154,56709973386
59675828223,59676476126
58302016431,58402294126
57589278152,57748186594
56017896387,56018583167
54253110328,54253855496
55612535610,55613133115
60942656117,60943235674
75050055,75765834
95187353,95592229
1356740361,1358054361
1373847503,1374563448
1388692205,1389322819
1252606024,1253812372
1252336890,1253103845
39958922,40361799
55207354,55573512
41900259,42359778
49844130,50223145
1178009224,1179094739
1176435080,1178277180
1187925715,1188719112
48037737,48453234
58636502,59159616
1111945895,1112730132
1143540552,1144448931
24106943,24623709
26571043,27017961
43493058,43938031
39660401,40056930
52704134,53127141
40114401,40679763
42228716,42736936
864897845,865482740
45966298,46506369
1076492941,1077239277
1075726852,1076394772
54297846,54826273
1082754798,1083414572
1148669950,1149416898
1124404803,1125090653
1103680695,1104351448
44629280,45171144
1109472749,1109962279
1090397680,1091794746
1192295019,1193064111
1233085508,1235911423
44547878,45030808
35141957,35619777
1177069379,1177720038
1181594278,1182199042
1155865073,1156595793
1064847717,1066036657
44177668,44747853
1170318453,1171017937
1164967544,1165534831
1157627757,1158183912
1133210220,1135719450
12062091,12525897
43747070,44223375
37301557,37559526
44617620,44998845
1154005291,1154807709
1162010413,1162522749
1158376989,1158937667
1114345344,1114885865
1003753256,1004402839
29470385,29865828
37724795,38132832
43401016,43713262
48983257,49368545
38196318,38561130
1088898348,1089505489
1137326297,1137809961
43094829,43558612
1149032543,1149667285
45505753,45888544
1182133892,1182621949
1145779217,1146228193
34010556,34514333
1215760038,1216417128
1201464945,1202008285
1160246648,1161980191
1138972948,1139528169
30608706,30999301
1017221919,1017824205
33527188,34058868
31654006,31991434
33409388,33893257
43492031,44669677
37595302,38040616
47596554,47994694
1086304237,1086836750
1095596926,1096044915
42095119,42457150
1138617698,1138942446
43382241,43574896
1081525130,1082008077
1083111392,1083608444
57242384,57617812
1179578446,1180106927
1197892186,1198182192
1194501995,1194798204
47872892,48355157
1137274974,1137757300
48137698,48498751
1112379643,1113022896
45162530,45636651
1139907064,1140430235
1153751106,1154073856
39343877,39690435
50382565,50592649
1137714589,1138072092
1061614978,1062057083
48582125,48878172
30674480,31010557
74602580,74911822
984619795,985115507
43343294,43737502
1159993978,1160521752
1184996792,1193118389
37222870,37677184
42477017,42890756
1145270927,1145781111
1116821341,1117436011
58655582,59104785
1136546672,1137067280
1229834921,1230354849
1228853024,1229402791
1200549541,1200984123
31368973,31783702
1190046925,1190468144
1093195348,1093669060
28523945,28839767
32883059,33074442
27586660,27934077
31658196,32066962
28416572,28719865
45116683,47896632
991281688,991881788
1076896364,1077335099
54534248,54825856
48385847,48773647
40668291,40968592
1086918474,1087276706
1107563238,1107868868
44375279,44787623
857717946,858218663
1199815438,1200301367
1207765157,1208260026
1192794970,1193120127
1126133878,1126619353
1058590188,1059016320
1234954554,1235626004
1241651200,1241955122
1244869136,1245137440
1251456276,1251758065
1249875238,1250118481
64467378,64792993
1213830353,1214306899
1234315596,1234717034
1234768135,1234992160
1239367630,1239605254
1093149513,1093691250
38977590,39293886
60725761,61041330
64844327,65014063
66298806,66476654
918288445,918845545
1242077941,1242545099
1253349091,1253754868
1273371275,1273724903
1265911599,1266361353
58704847,59062533
45365554,45535813
47120175,47524112
44201402,44611699
858257651,858656952
48293280,48762883
1100941738,1101361308
1115225008,1115632596
1108249689,1108681044
