126429973,127303732
137668887,138112916
1089749229,1091661961
1112027232,1112657420
994409473,995205022
985236274,987657814
106013003,106670975
111518450,111900271
999205933,1000342567
1010883291,1011531904
95415886,96067229
88638760,89393850
996540002,998228633
1014033878,1016164179
233647027,234110589
109435849,109881796
141200134,141755975
685823162,687184043
105857689,106464755
83406845,83778860
904098653,904894039
109174976,109688713
799166881,800822101
92244812,92744674
1000568981,1002718905
1054351063,1054806871
929956564,930641900
91808739,92267287
849010131,850828874
1034039799,1035420015
972483389,973160836
938250464,940806195
141261398,141704161
1008131095,1010530096
1085036050,1092707158
1026864766,1027494417
44712984,45184568
998298103,998863152
39854761,40749566
939180242,939785373
63558046,63926982
90162055,90728572
48809574,49273809
910764517,912358419
905915651,906483116
45783764,46162290
45603975,46087927
867563682,868165275
891462123,892104405
39354963,40025446
918674567,919446866
54266902,54879335
928766575,929236142
864980372,865762263
123082089,124065166
836012824,836721574
67266087,67574220
49391400,49750712
53967326,54375894
53168075,53523259
795313669,796081258
718780274,719614304
49249698,49731515
106536580,107043075
1122555476,1123240535
1134224615,1134578498
1060714432,1061335067
831938952,832538626
920419264,921113173
893891080,894315145
934514764,934892620
450166220,450851414
51600569,52150421
51781519,52204120
962598502,963272266
972540561,972885758
884460619,885157021
673122037,673786648
63458814,63829235
70738119,71073005
111222252,111668474
115264661,115731367
54742501,55292473
54650985,54964775
66057721,66478880
762259283,762947110
775067574,775435843
76071542,76434232
75124880,75592643
892762590,893362041
848093253,848635012
820043256,820581251
77478572,77948476
45853203,46332510
697648046,698060847
947936364,948564200
42593035,50427592
939791842,940283071
941701965,942317384
885515369,886034576
22926421,24198668
25356538,25735286
68232540,68582918
135338922,135823909
51591313,52143144
43435536,44723584
809908734,810518873
907187572,907705067
825433437,825909294
734278854,734862667
730983132,731427856
553271876,556358103
41036395,41440083
41919927,50451529
932626296,933255703
954744976,955107291
936987077,937320126
92567413,92992592
93511997,93922643
816737158,817285474
77657356,78062987
81244601,81452442
59247217,59623182
62922725,63190979
791527423,791919786
786592960,786943581
46801422,47120702
55365778,56999662
32278647,32771829
58694517,63415648
44010716,44567916
35155942,35489648
811901108,812397855
46047949,46496162
862076925,862435238
799657680,800038639
24714716,25021080
949206772,949891514
940203105,940528308
915986160,916639657
955236220,955544416
24871060,25153298
70646993,71008763
72288516,72500760
37418464,37645828
646082374,646658705
933850064,934569179
968885189,969234453
973482847,973787154
598699472,599384345
1010901269,1011429217
1020529564,1020832165
1023532810,1023844676
